,realtime_start,realtime_end,date,value
692,2021-04-29,2021-05-26,2021-01-01,19087.568
693,2021-05-27,2021-06-23,2021-01-01,19088.064
694,2021-06-24,2021-07-28,2021-01-01,19086.375
695,2021-07-29,2022-09-28,2021-01-01,19055.655
696,2022-09-29,2023-09-27,2021-01-01,19216.224
697,2023-09-28,2024-09-25,2021-01-01,20990.541
698,2024-09-26,9999-12-31,2021-01-01,21058.379
699,2021-07-29,2021-08-25,2021-04-01,19358.176
700,2021-08-26,2021-09-29,2021-04-01,19360.6
701,2021-09-30,2022-09-28,2021-04-01,19368.31
702,2022-09-29,2023-09-27,2021-04-01,19544.248
703,2023-09-28,2024-09-25,2021-04-01,21309.544
704,2024-09-26,9999-12-31,2021-04-01,21389.005
705,2021-10-28,2021-11-23,2021-07-01,19465.195
706,2021-11-24,2021-12-21,2021-07-01,19469.398
707,2021-12-22,2022-09-28,2021-07-01,19478.893
708,2022-09-29,2023-09-27,2021-07-01,19672.594
709,2023-09-28,2024-09-25,2021-07-01,21483.083
710,2024-09-26,9999-12-31,2021-07-01,21571.421
711,2022-01-27,2022-02-23,2021-10-01,19805.962
712,2022-02-24,2022-03-29,2021-10-01,19810.572
713,2022-03-30,2022-09-28,2021-10-01,19806.29
714,2022-09-29,2023-09-27,2021-10-01,20006.181
715,2023-09-28,2024-09-25,2021-10-01,21847.602
716,2024-09-26,9999-12-31,2021-10-01,21960.388
717,2022-04-28,2022-05-25,2022-01-01,19735.895
718,2022-05-26,2022-06-28,2022-01-01,19731.119
719,2022-06-29,2022-09-28,2022-01-01,19727.918
720,2022-09-29,2023-09-27,2022-01-01,19924.088
721,2023-09-28,2024-09-25,2022-01-01,21738.871
722,2024-09-26,9999-12-31,2022-01-01,21903.85
723,2022-07-28,2022-08-24,2022-04-01,19681.682
724,2022-08-25,2022-09-28,2022-04-01,19699.465
725,2022-09-29,2023-09-27,2022-04-01,19895.271
726,2023-09-28,2024-09-25,2022-04-01,21708.16
727,2024-09-26,9999-12-31,2022-04-01,21919.222
728,2022-10-27,2022-11-29,2022-07-01,20021.721
729,2022-11-30,2022-12-21,2022-07-01,20039.406
730,2022-12-22,2023-09-27,2022-07-01,20054.663
731,2023-09-28,2024-09-25,2022-07-01,21851.134
732,2024-09-26,9999-12-31,2022-07-01,22066.784
733,2023-01-26,2023-02-22,2022-10-01,20198.091
734,2023-02-23,2023-03-29,2022-10-01,20187.495
735,2023-03-30,2023-09-27,2022-10-01,20182.491
736,2023-09-28,2024-09-25,2022-10-01,21989.981
737,2024-09-26,9999-12-31,2022-10-01,22249.459
738,2023-04-27,2023-05-24,2023-01-01,20235.878
739,2023-05-25,2023-06-28,2023-01-01,20246.439
740,2023-06-29,2023-09-27,2023-01-01,20282.76
741,2023-09-28,2024-09-25,2023-01-01,22112.329
742,2024-09-26,9999-12-31,2023-01-01,22403.435
743,2023-07-27,2023-08-29,2023-04-01,20404.088
744,2023-08-30,2023-09-27,2023-04-01,20386.467
745,2023-09-28,2024-09-25,2023-04-01,22225.35
746,2024-09-26,9999-12-31,2023-04-01,22539.418
747,2023-10-26,2023-11-28,2023-07-01,22491.567
748,2023-11-29,2023-12-20,2023-07-01,22506.365
749,2023-12-21,2024-09-25,2023-07-01,22490.692
750,2024-09-26,9999-12-31,2023-07-01,22780.933
751,2024-01-25,2024-02-27,2023-10-01,22672.859
752,2024-02-28,2024-03-27,2023-10-01,22668.986
753,2024-03-28,2024-09-25,2023-10-01,22679.255
754,2024-09-26,9999-12-31,2023-10-01,22960.6
755,2024-04-25,2024-05-29,2024-01-01,22768.866
756,2024-05-30,2024-06-26,2024-01-01,22749.846
757,2024-06-27,2024-09-25,2024-01-01,22758.752
758,2024-09-26,9999-12-31,2024-01-01,23053.545
759,2024-07-25,2024-08-28,2024-04-01,22918.739
760,2024-08-29,2024-09-25,2024-04-01,22924.863
761,2024-09-26,9999-12-31,2024-04-01,23223.906
762,2024-10-30,2024-11-26,2024-07-01,23386.248
763,2024-11-27,9999-12-31,2024-07-01,23386.733
